User,Krzysztof Kubicz,,Metabolic Load (ML),72.0
Date,2026-08-01,,Biomechanics Load (BL),843.0
Start Time,11:29:45,,ML/Duration,1.74
Duration,00:54:25,,BL/Duration],20.4
Activity Type,Normal Activity,,ML/BL,0.0854
Sport,Running,,Avg BR,39.0
,,,Avg VT,281.6
Total Distance [km],9.1,,Avg VE,105.5
Elevation [m],,,Avg HR,134.0
Climb [m],,,Avg Power,1220.0
Descent [m],,,Avg Cad,177.0

Time,BR,VT,VE,HR,Power,Cad,Speed,Elevation,Cumulative Distance,External Heart Rate,External Bike Power,External Cadence,External Speed,Protocol Grade,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,Equivalent 0% Grade Speed,Ground Contact Time,Air Time,VE 15 sec sum,,Breath by breath time,BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed
1746.0,37.16,285.5,104.8,140.0,1289.0,180.9,8.83,,6510.0,,,,,,,,,,,,,,,,,,,,,,,
1747.0,36.63,288.9,105.2,140.0,1291.0,180.9,8.91,,6514.0,,,,,,,,,,,,,,,,,,,,,,,
1748.0,36.31,283.0,104.6,140.0,1296.0,180.9,8.95,,6518.0,,,,,,,,,,,,,,,,,,,,,,,
1749.0,36.06,278.6,104.1,141.0,1302.0,180.9,9.12,,6522.0,,,,,,,,,,,,,,,,,,,,,,,
1750.0,35.85,275.6,103.9,141.0,1298.0,180.9,9.14,,6526.0,,,,,,,,,,,,,,,,,,,,,,,
1751.0,35.71,278.2,104.7,141.0,1287.0,180.9,9.1,,6530.0,,,,,,,,,,,,,,,,,,,,,,,
1752.0,35.57,280.8,105.5,142.0,1294.0,180.9,9.14,,6535.0,,,,,,,,,,,,,,,,,,,,,,,
1753.0,35.6,281.6,104.4,143.0,1299.0,180.9,9.18,,6539.0,,,,,,,,,,,,,,,,,,,,,,,
1754.0,35.72,281.4,104.0,144.0,1302.0,180.9,8.98,,6543.0,,,,,,,,,,,,,,,,,,,,,,,
1755.0,35.86,281.2,103.7,143.0,1295.0,180.9,8.87,,6547.0,,,,,,,,,,,,,,,,,,,,,,,
1756.0,36.28,282.9,104.7,144.0,1284.0,180.9,8.98,,6551.0,,,,,,,,,,,,,,,,,,,,,,,
1757.0,36.74,284.4,105.6,145.0,1281.0,180.0,9.0,,6555.0,,,,,,,,,,,,,,,,,,,,,,,
1758.0,37.22,284.9,105.7,146.0,1281.0,179.4,8.93,,6559.0,,,,,,,,,,,,,,,,,,,,,,,
1759.0,37.54,285.2,105.8,144.0,1282.0,179.4,8.87,,6563.0,,,,,,,,,,,,,,,,,,,,,,,
1760.0,37.8,285.4,105.8,145.0,1285.0,179.4,8.79,,6567.0,,,,,,,,,,,,,,,,,,,,,,,
1761.0,37.93,288.3,106.8,145.0,1299.0,179.4,8.79,,6570.0,,,,,,,,,,,,,,,,,,,,,,,
1762.0,37.89,290.1,107.2,145.0,1302.0,179.4,8.79,,6574.0,,,,,,,,,,,,,,,,,,,,,,,
1763.0,37.75,290.3,106.7,145.0,1308.0,179.4,8.85,,6578.0,,,,,,,,,,,,,,,,,,,,,,,
1764.0,37.61,289.9,106.4,144.0,1311.0,178.5,8.87,,6582.0,,,,,,,,,,,,,,,,,,,,,,,
1765.0,37.48,287.5,106.6,145.0,1312.0,179.5,8.83,,6586.0,,,,,,,,,,,,,,,,,,,,,,,
1766.0,37.43,288.5,108.4,145.0,1314.0,180.4,8.77,,6590.0,,,,,,,,,,,,,,,,,,,,,,,
1767.0,37.52,289.0,109.6,145.0,1318.0,181.3,8.62,,6594.0,,,,,,,,,,,,,,,,,,,,,,,
1768.0,37.69,289.2,110.4,145.0,1324.0,181.9,8.6,,6598.0,,,,,,,,,,,,,,,,,,,,,,,
1769.0,38.06,294.1,112.1,145.0,1332.0,181.9,8.6,,6602.0,,,,,,,,,,,,,,,,,,,,,,,
1770.0,38.24,297.2,112.7,145.0,1328.0,180.9,8.68,,6606.0,,,,,,,,,,,,,,,,,,,,,,,
1771.0,38.34,299.1,112.7,145.0,1315.0,182.0,8.87,,6610.0,,,,,,,,,,,,,,,,,,,,,,,
1772.0,38.43,300.3,112.4,146.0,1312.0,182.9,8.89,,6614.0,,,,,,,,,,,,,,,,,,,,,,,
1773.0,38.53,299.3,111.6,145.0,1314.0,184.5,8.89,,6618.0,,,,,,,,,,,,,,,,,,,,,,,
1774.0,38.72,297.5,111.1,145.0,1309.0,185.4,8.87,,6621.0,,,,,,,,,,,,,,,,,,,,,,,
1775.0,38.86,296.2,111.4,147.0,1312.0,187.0,8.85,,6625.0,,,,,,,,,,,,,,,,,,,,,,,
1776.0,38.96,295.5,112.0,147.0,1324.0,187.9,8.7,,6629.0,,,,,,,,,,,,,,,,,,,,,,,
1777.0,38.91,297.5,113.4,147.0,1317.0,187.9,8.62,,6633.0,,,,,,,,,,,,,,,,,,,,,,,
1778.0,38.86,299.4,114.7,147.0,1305.0,187.0,8.52,,6637.0,,,,,,,,,,,,,,,,,,,,,,,
1779.0,38.87,301.3,115.1,147.0,1297.0,186.4,8.43,,6641.0,,,,,,,,,,,,,,,,,,,,,,,
1780.0,38.84,301.8,115.4,146.0,1302.0,186.4,8.39,,6645.0,,,,,,,,,,,,,,,,,,,,,,,
1781.0,38.78,301.1,115.3,147.0,1312.0,186.4,8.41,,6648.0,,,,,,,,,,,,,,,,,,,,,,,
1782.0,38.75,298.9,114.7,148.0,1310.0,187.4,8.47,,6652.0,,,,,,,,,,,,,,,,,,,,,,,
1783.0,38.71,297.0,114.6,147.0,1313.0,189.6,8.6,,6656.0,,,,,,,,,,,,,,,,,,,,,,,
1784.0,38.67,295.5,115.2,148.0,1313.0,190.4,8.75,,6660.0,,,,,,,,,,,,,,,,,,,,,,,
1785.0,38.64,293.3,115.0,148.0,1311.0,190.4,8.87,,6664.0,,,,,,,,,,,,,,,,,,,,,,,
1786.0,38.62,291.1,114.8,148.0,1298.0,190.4,8.93,,6668.0,,,,,,,,,,,,,,,,,,,,,,,
1787.0,38.6,289.1,114.8,147.0,1292.0,190.4,9.0,,6672.0,,,,,,,,,,,,,,,,,,,,,,,
1788.0,38.59,286.8,114.3,148.0,1290.0,190.4,9.04,,6676.0,,,,,,,,,,,,,,,,,,,,,,,
1789.0,38.56,283.5,112.6,148.0,1301.0,191.3,9.04,,6680.0,,,,,,,,,,,,,,,,,,,,,,,
1790.0,38.75,280.1,110.9,148.0,1307.0,191.9,8.95,,6684.0,,,,,,,,,,,,,,,,,,,,,,,
1791.0,38.94,279.4,110.7,148.0,1305.0,190.9,8.87,,6688.0,,,,,,,,,,,,,,,,,,,,,,,
1792.0,39.08,281.2,111.7,147.0,1291.0,190.4,8.87,,6692.0,,,,,,,,,,,,,,,,,,,,,,,
1793.0,39.21,282.9,111.9,148.0,1291.0,191.4,8.93,,6696.0,,,,,,,,,,,,,,,,,,,,,,,
1794.0,39.36,283.8,111.9,148.0,1290.0,191.9,8.87,,6700.0,,,,,,,,,,,,,,,,,,,,,,,
1795.0,39.58,282.7,111.9,147.0,1270.0,192.8,8.87,,6704.0,,,,,,,,,,,,,,,,,,,,,,,
1796.0,39.84,282.6,112.1,147.0,1231.0,191.7,8.87,,6708.0,,,,,,,,,,,,,,,,,,,,,,,
1797.0,40.24,286.9,113.2,146.0,1184.0,190.8,8.87,,6712.0,,,,,,,,,,,,,,,,,,,,,,,
1798.0,40.64,289.8,112.4,147.0,1137.0,189.3,8.85,,6716.0,,,,,,,,,,,,,,,,,,,,,,,
1799.0,41.1,290.2,110.7,146.0,1094.0,188.3,8.87,,6720.0,,,,,,,,,,,,,,,,,,,,,,,
1800.0,41.65,289.0,109.2,147.0,1049.0,186.7,8.83,,6724.0,,,,,,,,,,,,,,,,,,,,,,,
1801.0,42.19,290.1,109.2,147.0,994.8,185.8,8.79,,6727.0,,,,,,,,,,,,,,,,,,,,,,,
1802.0,42.41,291.4,109.3,147.0,949.4,185.8,8.72,,6731.0,,,,,,,,,,,,,,,,,,,,,,,
1803.0,42.59,292.8,109.4,148.0,906.9,186.8,8.72,,6735.0,,,,,,,,,,,,,,,,,,,,,,,
1804.0,42.69,288.1,107.0,147.0,860.9,187.3,8.75,,6739.0,,,,,,,,,,,,,,,,,,,,,,,
1805.0,42.73,282.2,104.5,147.0,813.8,187.3,8.72,,6743.0,,,,,,,,,,,,,,,,,,,,,,,
1806.0,42.77,278.9,103.7,145.0,762.5,187.3,8.75,,6747.0,,,,,,,,,,,,,,,,,,,,,,,
1807.0,42.65,278.8,103.8,148.0,716.4,187.3,8.75,,6751.0,,,,,,,,,,,,,,,,,,,,,,,
1808.0,42.49,274.6,100.4,147.0,666.8,185.7,,,6751.0,,,,,,,,,,,,,,,,,,,,,,,
1809.0,42.3,271.3,99.78,144.0,617.5,184.8,,,6751.0,,,,,,,,,,,,,,,,,,,,,,,
1810.0,42.02,267.9,98.88,144.0,567.6,184.8,,,6751.0,,,,,,,,,,,,,,,,,,,,,,,
1811.0,41.63,264.4,97.55,145.0,518.7,184.8,4.68,,6751.0,,,,,,,,,,,,,,,,,,,,,,,
1812.0,41.07,260.8,95.77,145.0,467.4,184.8,9.37,,6751.0,,,,,,,,,,,,,,,,,,,,,,,
1813.0,40.44,257.2,94.14,144.0,416.2,184.8,0.67,,6751.0,,,,,,,,,,,,,,,,,,,,,,,
1814.0,39.75,253.8,92.89,144.0,358.0,184.8,0.67,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1815.0,39.23,248.9,91.08,143.0,307.4,184.8,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1816.0,38.71,243.9,89.23,141.0,261.5,185.8,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1817.0,38.17,244.4,91.07,142.0,218.6,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1818.0,37.7,244.8,92.49,142.0,162.7,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1819.0,37.39,243.9,92.01,141.0,107.7,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1820.0,37.1,243.1,91.63,141.0,81.86,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1821.0,36.85,242.6,91.39,139.0,74.52,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1822.0,36.59,242.1,91.15,140.0,72.97,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1823.0,36.31,241.5,90.79,140.0,69.73,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1824.0,36.0,240.7,90.28,140.0,65.38,186.3,0.73,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1825.0,35.72,239.6,89.56,140.0,64.99,186.3,0.73,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1826.0,35.48,238.2,88.63,139.0,65.24,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1827.0,35.23,236.9,87.76,139.0,65.08,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1828.0,34.92,236.5,87.22,138.0,65.11,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1829.0,34.61,235.9,86.56,137.0,64.3,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1830.0,34.35,233.3,84.82,137.0,61.79,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1831.0,34.27,233.0,84.13,137.0,60.49,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1832.0,34.35,234.1,84.03,137.0,61.82,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1833.0,34.68,237.3,84.38,137.0,64.1,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1834.0,34.83,238.1,83.78,137.0,66.23,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1835.0,34.97,238.7,83.11,136.0,68.49,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1836.0,35.11,239.3,82.45,137.0,69.19,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1837.0,35.66,237.6,81.28,137.0,68.05,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1838.0,36.26,237.5,81.09,137.0,67.1,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1839.0,36.89,239.2,81.97,137.0,68.46,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1840.0,37.37,238.9,81.47,137.0,69.01,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1841.0,37.82,238.1,80.66,137.0,68.25,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1842.0,38.32,233.5,78.55,137.0,67.78,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1843.0,38.77,227.9,76.32,136.0,67.59,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1844.0,39.08,222.7,74.71,136.0,67.23,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1845.0,39.1,220.1,74.85,136.0,69.98,186.3,,,6752.0,,,,,,,,,,,,,,,,,,,,,,,
1846.0,38.96,215.4,73.52,135.0,74.0,186.3,0.98,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1847.0,38.75,209.9,72.5,134.0,75.62,186.3,0.98,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1848.0,38.38,202.5,72.23,132.0,75.43,186.3,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1849.0,38.1,198.0,71.83,131.0,76.53,186.3,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1850.0,37.89,194.0,71.17,129.0,80.02,186.3,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1851.0,37.72,190.7,70.46,129.0,99.0,186.3,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1852.0,37.68,189.8,70.8,129.0,148.2,186.3,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1853.0,37.63,188.9,71.14,129.0,228.9,186.3,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1854.0,37.59,188.1,71.48,129.0,318.1,186.3,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1855.0,37.5,188.5,72.25,128.0,403.1,188.0,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1856.0,37.38,190.4,73.53,128.0,488.9,188.8,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1857.0,37.17,192.5,74.88,126.0,572.4,188.8,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1858.0,36.89,194.9,76.29,124.0,652.5,186.8,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1859.0,36.57,195.0,76.86,124.0,733.3,184.0,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1860.0,36.28,194.6,77.34,124.0,817.3,181.1,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1861.0,36.11,193.9,78.11,121.0,892.3,180.0,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1862.0,35.94,193.2,78.87,120.0,966.4,178.4,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1863.0,35.84,193.2,79.59,120.0,1047.0,175.4,,,6753.0,,,,,,,,,,,,,,,,,,,,,,,
1864.0,35.88,194.1,80.58,121.0,1125.0,174.3,3.99,,6755.0,,,,,,,,,,,,,,,,,,,,,,,
1865.0,36.1,196.0,81.94,123.0,1197.0,172.2,8.66,,6759.0,,,,,,,,,,,,,,,,,,,,,,,
1866.0,36.32,197.3,82.88,124.0,1279.0,170.1,10.77,,6764.0,,,,,,,,,,,,,,,,,,,,,,,
1867.0,36.54,198.6,83.81,126.0,1357.0,171.2,11.48,,6769.0,,,,,,,,,,,,,,,,,,,,,,,
1868.0,36.88,200.1,84.89,127.0,1436.0,173.7,11.9,,6774.0,,,,,,,,,,,,,,,,,,,,,,,
1869.0,37.61,202.4,86.47,126.0,1516.0,173.6,12.19,,6779.0,,,,,,,,,,,,,,,,,,,,,,,
1870.0,39.36,204.6,88.94,127.0,1592.0,174.8,12.36,,6785.0,,,,,,,,,,,,,,,,,,,,,,,
1871.0,40.39,198.0,86.25,127.0,1671.0,175.6,12.48,,6790.0,,,,,,,,,,,,,,,,,,,,,,,
1872.0,41.45,196.2,86.78,127.0,1746.0,175.6,12.54,,6796.0,,,,,,,,,,,,,,,,,,,,,,,
1873.0,43.02,198.8,88.04,127.0,1826.0,175.6,12.5,,6802.0,,,,,,,,,,,,,,,,,,,,,,,
1874.0,44.34,204.2,90.11,127.0,1900.0,174.7,12.46,,6807.0,,,,,,,,,,,,,,,,,,,,,,,
1875.0,45.21,207.5,91.35,128.0,1942.0,174.1,12.5,,6813.0,,,,,,,,,,,,,,,,,,,,,,,
1876.0,45.89,209.1,91.81,128.0,1933.0,174.1,12.5,,6818.0,,,,,,,,,,,,,,,,,,,,,,,
1877.0,46.97,209.9,93.73,123.0,1889.0,174.1,12.58,,6824.0,,,,,,,,,,,,,,,,,,,,,,,
1878.0,48.09,215.7,96.1,123.0,1824.0,173.1,12.61,,6830.0,,,,,,,,,,,,,,,,,,,,,,,
1879.0,49.25,220.0,97.8,123.0,1765.0,171.6,12.65,,6835.0,,,,,,,,,,,,,,,,,,,,,,,
1880.0,50.57,220.6,98.44,123.0,1720.0,168.6,12.71,,6841.0,,,,,,,,,,,,,,,,,,,,,,,
1881.0,52.08,219.8,98.96,123.0,1676.0,166.2,12.71,,6847.0,,,,,,,,,,,,,,,,,,,,,,,
1882.0,53.57,221.8,100.3,124.0,1636.0,165.6,12.67,,6852.0,,,,,,,,,,,,,,,,,,,,,,,
1883.0,54.72,228.1,101.6,127.0,1604.0,166.7,12.69,,6858.0,,,,,,,,,,,,,,,,,,,,,,,
1884.0,55.21,230.0,101.3,127.0,1571.0,168.9,12.71,,6864.0,,,,,,,,,,,,,,,,,,,,,,,
1885.0,55.18,234.2,103.6,128.0,1532.0,171.8,12.86,,6869.0,,,,,,,,,,,,,,,,,,,,,,,
1886.0,54.51,241.1,106.1,129.0,1494.0,172.0,12.94,,6875.0,,,,,,,,,,,,,,,,,,,,,,,
1887.0,53.23,247.8,108.6,129.0,1455.0,172.2,12.94,,6881.0,,,,,,,,,,,,,,,,,,,,,,,
1888.0,51.96,253.6,110.1,129.0,1420.0,173.6,12.92,,6887.0,,,,,,,,,,,,,,,,,,,,,,,
1889.0,51.51,258.2,111.0,129.0,1385.0,174.2,12.84,,6893.0,,,,,,,,,,,,,,,,,,,,,,,
1890.0,51.06,262.8,111.9,132.0,1358.0,176.3,12.19,,6898.0,,,,,,,,,,,,,,,,,,,,,,,
1891.0,50.45,267.1,111.6,140.0,1330.0,177.4,9.79,,6902.0,,,,,,,,,,,,,,,,,,,,,,,
1892.0,49.78,272.0,111.3,141.0,1304.0,175.9,8.83,,6906.0,,,,,,,,,,,,,,,,,,,,,,,
1893.0,49.08,277.7,111.4,142.0,1267.0,173.3,8.43,,6910.0,,,,,,,,,,,,,,,,,,,,,,,
1894.0,48.48,282.0,112.3,143.0,1226.0,172.4,8.12,,6914.0,,,,,,,,,,,,,,,,,,,,,,,
1895.0,47.88,285.5,112.9,143.0,1196.0,170.8,8.0,,6917.0,,,,,,,,,,,,,,,,,,,,,,,
1896.0,47.19,286.0,111.9,143.0,1161.0,168.9,7.91,,6921.0,,,,,,,,,,,,,,,,,,,,,,,
1897.0,46.6,286.3,110.8,141.0,1125.0,168.5,7.89,,6924.0,,,,,,,,,,,,,,,,,,,,,,,
1898.0,46.05,286.5,109.6,142.0,1094.0,167.5,7.76,,6928.0,,,,,,,,,,,,,,,,,,,,,,,
1899.0,45.24,285.9,108.5,142.0,1067.0,167.0,7.72,,6931.0,,,,,,,,,,,,,,,,,,,,,,,
1900.0,44.18,284.8,107.6,140.0,1066.0,167.0,7.66,,6935.0,,,,,,,,,,,,,,,,,,,,,,,
1901.0,43.12,283.9,106.9,141.0,1101.0,167.0,7.64,,6938.0,,,,,,,,,,,,,,,,,,,,,,,
1902.0,41.88,282.8,106.3,142.0,1148.0,167.0,7.62,,6942.0,,,,,,,,,,,,,,,,,,,,,,,
1903.0,40.7,281.9,105.8,142.0,1181.0,167.0,7.62,,6945.0,,,,,,,,,,,,,,,,,,,,,,,
1904.0,39.78,281.7,105.7,142.0,1196.0,167.0,7.56,,6948.0,,,,,,,,,,,,,,,,,,,,,,,
1905.0,38.87,281.6,105.6,142.0,1180.0,168.0,7.56,,6952.0,,,,,,,,,,,,,,,,,,,,,,,
1906.0,37.71,283.5,106.6,142.0,1143.0,169.5,7.53,,6955.0,,,,,,,,,,,,,,,,,,,,,,,
1907.0,36.5,285.9,107.7,142.0,1103.0,170.0,7.56,,6958.0,,,,,,,,,,,,,,,,,,,,,,,
1908.0,35.3,286.7,107.2,142.0,1055.0,171.0,7.58,,6962.0,,,,,,,,,,,,,,,,,,,,,,,
1909.0,34.54,287.2,106.7,141.0,1006.0,171.5,7.58,,6965.0,,,,,,,,,,,,,,,,,,,,,,,
1910.0,34.08,287.4,106.2,142.0,966.1,171.5,7.58,,6969.0,,,,,,,,,,,,,,,,,,,,,,,
1911.0,33.49,288.2,105.9,143.0,950.2,172.5,7.58,,6972.0,,,,,,,,,,,,,,,,,,,,,,,
1912.0,32.81,289.4,105.7,143.0,981.8,173.9,7.56,,6975.0,,,,,,,,,,,,,,,,,,,,,,,
1913.0,32.34,292.0,106.3,143.0,1026.0,171.0,7.51,,6979.0,,,,,,,,,,,,,,,,,,,,,,,
1914.0,32.07,294.0,106.7,142.0,1063.0,167.9,7.51,,6982.0,,,,,,,,,,,,,,,,,,,,,,,
1915.0,31.99,295.5,107.0,143.0,1089.0,167.3,7.51,,6985.0,,,,,,,,,,,,,,,,,,,,,,,
1916.0,31.93,296.6,107.4,143.0,1124.0,169.9,7.51,,6989.0,,,,,,,,,,,,,,,,,,,,,,,
1917.0,31.98,296.7,107.7,143.0,1149.0,171.3,7.51,,6992.0,,,,,,,,,,,,,,,,,,,,,,,
1918.0,32.04,296.8,108.0,143.0,1189.0,170.3,,,6992.0,,,,,,,,,,,,,,,,,,,,,,,
1919.0,32.09,296.8,108.3,143.0,1228.0,169.8,,,6992.0,,,,,,,,,,,,,,,,,,,,,,,
1920.0,32.46,295.6,107.8,142.0,1264.0,171.5,,,6992.0,,,,,,,,,,,,,,,,,,,,,,,
1921.0,32.93,293.9,106.9,143.0,1291.0,173.3,,,6992.0,,,,,,,,,,,,,,,,,,,,,,,
1922.0,33.35,291.5,106.2,141.0,1323.0,173.8,,,6992.0,,,,,,,,,,,,,,,,,,,,,,,
1923.0,33.77,289.0,105.5,141.0,1350.0,174.7,8.85,,6996.0,,,,,,,,,,,,,,,,,,,,,,,
1924.0,34.03,287.9,105.1,141.0,1378.0,176.2,11.92,,7001.0,,,,,,,,,,,,,,,,,,,,,,,
1925.0,34.24,287.3,104.9,143.0,1415.0,176.8,12.9,,7007.0,,,,,,,,,,,,,,,,,,,,,,,
1926.0,34.44,286.6,104.7,143.0,1442.0,176.8,13.0,,7013.0,,,,,,,,,,,,,,,,,,,,,,,
1927.0,34.64,285.9,104.5,142.0,1466.0,175.8,12.9,,7019.0,,,,,,,,,,,,,,,,,,,,,,,
1928.0,34.88,285.1,104.2,144.0,1489.0,176.3,12.8,,7025.0,,,,,,,,,,,,,,,,,,,,,,,
1929.0,35.48,281.4,103.5,144.0,1523.0,179.4,12.69,,7030.0,,,,,,,,,,,,,,,,,,,,,,,
1930.0,36.1,281.3,103.8,143.0,1579.0,180.7,12.65,,7036.0,,,,,,,,,,,,,,,,,,,,,,,
1931.0,36.73,282.3,103.9,142.0,1648.0,182.4,12.58,,7041.0,,,,,,,,,,,,,,,,,,,,,,,
1932.0,37.33,282.4,103.3,142.0,1728.0,182.3,12.42,,7047.0,,,,,,,,,,,,,,,,,,,,,,,
1933.0,37.87,282.7,103.1,143.0,1817.0,181.8,12.31,,7053.0,,,,,,,,,,,,,,,,,,,,,,,
1934.0,38.93,279.8,103.0,144.0,1901.0,180.8,12.27,,7058.0,,,,,,,,,,,,,,,,,,,,,,,
1935.0,40.1,279.1,103.4,142.0,1928.0,180.3,12.29,,7064.0,,,,,,,,,,,,,,,,,,,,,,,
1936.0,41.02,279.2,103.7,142.0,1910.0,180.3,12.29,,7069.0,,,,,,,,,,,,,,,,,,,,,,,
1937.0,41.77,279.7,104.1,142.0,1844.0,176.1,12.25,,7074.0,,,,,,,,,,,,,,,,,,,,,,,
1938.0,42.56,278.4,103.7,144.0,1780.0,178.7,12.27,,7080.0,,,,,,,,,,,,,,,,,,,,,,,
1939.0,43.45,277.8,103.6,145.0,1736.0,181.2,12.29,,7085.0,,,,,,,,,,,,,,,,,,,,,,,
1940.0,44.51,279.8,104.7,146.0,1704.0,180.2,12.27,,7091.0,,,,,,,,,,,,,,,,,,,,,,,
1941.0,45.2,280.2,104.3,147.0,1663.0,178.1,12.19,,7096.0,,,,,,,,,,,,,,,,,,,,,,,
1942.0,45.51,278.7,103.7,147.0,1636.0,176.3,12.13,,7102.0,,,,,,,,,,,,,,,,,,,,,,,
1943.0,45.44,278.2,104.7,146.0,1603.0,175.8,12.06,,7107.0,,,,,,,,,,,,,,,,,,,,,,,
1944.0,45.12,277.9,106.1,147.0,1574.0,175.8,12.13,,7113.0,,,,,,,,,,,,,,,,,,,,,,,
1945.0,44.6,276.7,107.2,147.0,1540.0,174.2,12.29,,7118.0,,,,,,,,,,,,,,,,,,,,,,,
1946.0,43.97,276.8,108.1,147.0,1511.0,173.2,12.31,,7124.0,,,,,,,,,,,,,,,,,,,,,,,
1947.0,43.45,277.6,108.9,149.0,1483.0,172.3,12.31,,7129.0,,,,,,,,,,,,,,,,,,,,,,,
1948.0,43.16,279.1,109.2,150.0,1453.0,171.8,1.88,,7130.0,,,,,,,,,,,,,,,,,,,,,,,
1949.0,42.88,280.5,109.6,151.0,1419.0,171.8,2.5,,7131.0,,,,,,,,,,,,,,,,,,,,,,,
1950.0,42.57,281.9,110.1,150.0,1392.0,171.8,3.32,,7133.0,,,,,,,,,,,,,,,,,,,,,,,
1951.0,42.16,282.7,111.5,151.0,1365.0,171.8,4.01,,7134.0,,,,,,,,,,,,,,,,,,,,,,,
1952.0,41.78,284.3,112.7,152.0,1336.0,172.7,4.49,,7136.0,,,,,,,,,,,,,,,,,,,,,,,
1953.0,41.41,286.6,113.6,153.0,1310.0,173.2,6.18,,7139.0,,,,,,,,,,,,,,,,,,,,,,,
1954.0,41.09,288.7,114.2,151.0,1277.0,171.7,6.8,,7142.0,,,,,,,,,,,,,,,,,,,,,,,
1955.0,40.75,291.7,114.9,152.0,1252.0,170.7,7.16,,7145.0,,,,,,,,,,,,,,,,,,,,,,,
1956.0,40.34,298.4,115.7,153.0,1228.0,169.2,7.28,,7149.0,,,,,,,,,,,,,,,,,,,,,,,
1957.0,39.84,304.4,116.6,152.0,1185.0,168.2,7.39,,7152.0,,,,,,,,,,,,,,,,,,,,,,,
1958.0,39.29,309.7,117.7,151.0,1136.0,168.2,7.45,,7155.0,,,,,,,,,,,,,,,,,,,,,,,
1959.0,38.8,307.4,116.1,151.0,1103.0,169.2,7.51,,7159.0,,,,,,,,,,,,,,,,,,,,,,,
1960.0,38.32,304.9,114.5,150.0,1117.0,169.7,7.58,,7162.0,,,,,,,,,,,,,,,,,,,,,,,
1961.0,37.87,303.6,113.7,152.0,1160.0,168.8,7.56,,7165.0,,,,,,,,,,,,,,,,,,,,,,,
1962.0,37.56,304.6,114.9,152.0,1204.0,172.2,7.58,,7169.0,,,,,,,,,,,,,,,,,,,,,,,
